association_id,gene_id,disease_id,confidence_score,evidence_level
ASSOC08828,GENE0115,DIS0255,0.66,Strong
ASSOC08829,GENE0567,DIS0344,0.9,Strong
ASSOC08830,GENE0757,DIS0105,0.61,Emerging
ASSOC08831,GENE0344,DIS0255,0.5,Moderate
ASSOC08832,GENE0690,DIS0151,0.5,Emerging
ASSOC08833,GENE0609,DIS0388,0.63,Strong
ASSOC08834,GENE0978,DIS0226,0.89,Moderate
ASSOC08835,GENE0166,DIS0245,0.59,Strong
ASSOC08836,GENE1397,DIS0042,0.74,Moderate
ASSOC08837,GENE0144,DIS0318,0.68,Emerging
ASSOC08838,GENE1407,DIS0350,0.62,Strong
ASSOC08839,GENE0524,DIS0007,0.65,Strong
ASSOC08840,GENE1018,DIS0118,0.99,Strong
ASSOC08841,GENE0596,DIS0089,0.69,Emerging
ASSOC08842,GENE1438,DIS0202,0.76,Strong
ASSOC08843,GENE0521,DIS0229,0.75,Moderate
ASSOC08844,GENE1352,DIS0138,0.62,Emerging
ASSOC08845,GENE0432,DIS0208,0.59,Moderate
ASSOC08846,GENE0306,DIS0090,0.74,Emerging
ASSOC08847,GENE1234,DIS0370,0.56,Strong
ASSOC08848,GENE0133,DIS0453,0.8,Strong
ASSOC08849,GENE0450,DIS0183,0.98,Strong
ASSOC08850,GENE1139,DIS0028,0.9,Moderate
ASSOC08851,GENE1144,DIS0323,0.6,Moderate
ASSOC08852,GENE0610,DIS0213,0.6,Moderate
ASSOC08853,GENE0986,DIS0366,0.81,Emerging
ASSOC08854,GENE0344,DIS0386,0.97,Emerging
ASSOC08855,GENE0552,DIS0167,0.53,Moderate
ASSOC08856,GENE1079,DIS0249,0.75,Strong
ASSOC08857,GENE1363,DIS0491,0.63,Strong
ASSOC08858,GENE0365,DIS0103,0.63,Strong
ASSOC08859,GENE0705,DIS0430,0.9,Strong
ASSOC08860,GENE0712,DIS0136,0.98,Strong
ASSOC08861,GENE0552,DIS0068,0.76,Moderate
ASSOC08862,GENE1207,DIS0173,0.63,Moderate
ASSOC08863,GENE0860,DIS0472,0.86,Strong
ASSOC08864,GENE0188,DIS0350,0.75,Strong
ASSOC08865,GENE1313,DIS0074,0.77,Emerging
ASSOC08866,GENE0255,DIS0456,0.78,Strong
ASSOC08867,GENE1444,DIS0495,0.84,Emerging
ASSOC08868,GENE0021,DIS0115,0.86,Emerging
ASSOC08869,GENE0914,DIS0398,0.5,Moderate
ASSOC08870,GENE1302,DIS0474,0.83,Strong
ASSOC08871,GENE0744,DIS0442,0.97,Moderate
ASSOC08872,GENE0733,DIS0003,0.82,Emerging
ASSOC08873,GENE0116,DIS0364,0.54,Strong
ASSOC08874,GENE0729,DIS0361,0.75,Emerging
ASSOC08875,GENE0630,DIS0165,0.77,Moderate
ASSOC08876,GENE1253,DIS0442,0.58,Emerging
ASSOC08877,GENE1474,DIS0396,0.82,Strong
ASSOC08878,GENE1243,DIS0208,0.6,Strong
ASSOC08879,GENE1247,DIS0473,0.74,Moderate
ASSOC08880,GENE0031,DIS0025,0.53,Strong
ASSOC08881,GENE0788,DIS0178,0.76,Moderate
ASSOC08882,GENE0662,DIS0467,0.53,Strong
ASSOC08883,GENE0860,DIS0383,0.77,Emerging
ASSOC08884,GENE1283,DIS0272,0.68,Strong
ASSOC08885,GENE0560,DIS0461,0.86,Emerging
ASSOC08886,GENE0714,DIS0198,0.7,Emerging
ASSOC08887,GENE0556,DIS0410,0.53,Emerging
ASSOC08888,GENE0456,DIS0418,0.52,Strong
ASSOC08889,GENE0956,DIS0031,0.66,Moderate
ASSOC08890,GENE0151,DIS0176,0.68,Strong
ASSOC08891,GENE0350,DIS0048,0.55,Emerging
ASSOC08892,GENE0176,DIS0293,0.55,Strong
ASSOC08893,GENE1388,DIS0468,0.7,Emerging
ASSOC08894,GENE1198,DIS0289,0.7,Moderate
ASSOC08895,GENE0555,DIS0105,0.66,Moderate
ASSOC08896,GENE1470,DIS0151,0.86,Moderate
ASSOC08897,GENE0327,DIS0145,0.78,Moderate
ASSOC08898,GENE0526,DIS0357,0.77,Strong
ASSOC08899,GENE0436,DIS0117,0.63,Emerging
ASSOC08900,GENE1237,DIS0248,0.95,Strong
ASSOC08901,GENE0407,DIS0364,0.62,Emerging
ASSOC08902,GENE0788,DIS0292,0.61,Moderate
ASSOC08903,GENE1433,DIS0198,0.85,Strong
ASSOC08904,GENE1062,DIS0445,0.71,Strong
ASSOC08905,GENE0896,DIS0375,0.77,Moderate
ASSOC08906,GENE0231,DIS0325,0.76,Strong
ASSOC08907,GENE0864,DIS0472,0.92,Strong
ASSOC08908,GENE1234,DIS0274,0.72,Emerging
ASSOC08909,GENE1025,DIS0144,0.8,Emerging
ASSOC08910,GENE1296,DIS0071,0.95,Emerging
ASSOC08911,GENE1028,DIS0447,0.78,Strong
ASSOC08912,GENE0507,DIS0081,0.71,Strong
ASSOC08913,GENE0981,DIS0401,0.64,Moderate
ASSOC08914,GENE0393,DIS0029,0.84,Strong
ASSOC08915,GENE1222,DIS0204,0.95,Emerging
ASSOC08916,GENE0755,DIS0035,0.86,Strong
ASSOC08917,GENE0904,DIS0221,0.69,Emerging
ASSOC08918,GENE1144,DIS0028,0.78,Moderate
ASSOC08919,GENE1465,DIS0382,0.84,Strong
ASSOC08920,GENE1314,DIS0401,0.93,Moderate
ASSOC08921,GENE1292,DIS0281,0.52,Strong
ASSOC08922,GENE0973,DIS0380,0.53,Moderate
ASSOC08923,GENE0717,DIS0395,0.71,Strong
ASSOC08924,GENE0596,DIS0320,0.82,Strong
ASSOC08925,GENE1474,DIS0017,0.67,Strong
ASSOC08926,GENE1005,DIS0329,0.93,Strong
ASSOC08927,GENE1203,DIS0263,0.87,Moderate
ASSOC08928,GENE0593,DIS0033,0.95,Strong
ASSOC08929,GENE1139,DIS0373,0.87,Moderate
ASSOC08930,GENE1017,DIS0139,0.54,Emerging
ASSOC08931,GENE0559,DIS0129,0.55,Moderate
ASSOC08932,GENE1318,DIS0430,0.77,Emerging
ASSOC08933,GENE0621,DIS0320,0.85,Moderate
ASSOC08934,GENE1114,DIS0223,0.62,Emerging
ASSOC08935,GENE0328,DIS0032,0.96,Emerging
ASSOC08936,GENE0877,DIS0371,0.89,Moderate
ASSOC08937,GENE0277,DIS0397,0.71,Moderate
ASSOC08938,GENE0559,DIS0038,0.83,Emerging
ASSOC08939,GENE1399,DIS0439,0.68,Moderate
ASSOC08940,GENE0336,DIS0173,0.73,Moderate
ASSOC08941,GENE0438,DIS0149,0.53,Emerging
ASSOC08942,GENE0195,DIS0403,0.88,Strong
ASSOC08943,GENE0044,DIS0309,0.59,Emerging
ASSOC08944,GENE0493,DIS0059,0.59,Moderate
ASSOC08945,GENE0485,DIS0179,0.59,Strong
ASSOC08946,GENE0658,DIS0423,0.75,Emerging
ASSOC08947,GENE1072,DIS0382,0.95,Emerging
ASSOC08948,GENE1012,DIS0352,0.99,Emerging
ASSOC08949,GENE1455,DIS0355,0.57,Moderate
ASSOC08950,GENE0397,DIS0329,0.56,Moderate
ASSOC08951,GENE0531,DIS0424,0.71,Emerging
ASSOC08952,GENE0912,DIS0201,0.71,Strong
ASSOC08953,GENE1393,DIS0178,0.79,Strong
ASSOC08954,GENE0578,DIS0085,0.96,Strong
ASSOC08955,GENE0006,DIS0267,0.51,Strong
ASSOC08956,GENE0198,DIS0490,0.54,Emerging
ASSOC08957,GENE1411,DIS0178,0.83,Moderate
ASSOC08958,GENE0698,DIS0399,0.71,Moderate
ASSOC08959,GENE0753,DIS0466,0.98,Moderate
ASSOC08960,GENE1096,DIS0024,0.65,Moderate
ASSOC08961,GENE1370,DIS0449,0.68,Strong
ASSOC08962,GENE0868,DIS0351,0.69,Moderate
ASSOC08963,GENE0298,DIS0187,0.86,Moderate
ASSOC08964,GENE0976,DIS0226,0.99,Moderate
ASSOC08965,GENE0534,DIS0281,0.66,Moderate
ASSOC08966,GENE0971,DIS0118,0.54,Moderate
ASSOC08967,GENE0904,DIS0110,0.7,Strong
ASSOC08968,GENE0656,DIS0430,0.92,Moderate
ASSOC08969,GENE0239,DIS0293,0.85,Moderate
ASSOC08970,GENE0843,DIS0415,0.86,Emerging
ASSOC08971,GENE0757,DIS0370,0.88,Moderate
ASSOC08972,GENE0316,DIS0423,0.53,Strong
ASSOC08973,GENE1499,DIS0236,0.75,Strong
ASSOC08974,GENE0911,DIS0067,0.64,Moderate
ASSOC08975,GENE1092,DIS0106,0.66,Emerging
ASSOC08976,GENE0787,DIS0420,0.58,Moderate
ASSOC08977,GENE0144,DIS0137,0.96,Emerging
ASSOC08978,GENE1399,DIS0370,0.59,Moderate
ASSOC08979,GENE0481,DIS0233,0.76,Emerging
ASSOC08980,GENE1369,DIS0056,0.82,Moderate
ASSOC08981,GENE0859,DIS0471,0.79,Emerging
ASSOC08982,GENE1006,DIS0294,0.81,Emerging
ASSOC08983,GENE0711,DIS0042,0.73,Strong
ASSOC08984,GENE1467,DIS0192,0.8,Moderate
ASSOC08985,GENE1065,DIS0481,0.57,Strong
ASSOC08986,GENE0724,DIS0310,0.52,Moderate
ASSOC08987,GENE0301,DIS0342,0.69,Emerging
ASSOC08988,GENE1058,DIS0243,0.61,Strong
ASSOC08989,GENE0829,DIS0108,0.88,Emerging
ASSOC08990,GENE0241,DIS0124,0.86,Moderate
ASSOC08991,GENE0423,DIS0149,0.66,Emerging
ASSOC08992,GENE0351,DIS0219,0.63,Moderate
ASSOC08993,GENE0963,DIS0301,0.62,Moderate
ASSOC08994,GENE0777,DIS0263,0.98,Emerging
ASSOC08995,GENE1045,DIS0496,0.98,Moderate
ASSOC08996,GENE0218,DIS0319,0.71,Emerging
ASSOC08997,GENE0715,DIS0127,0.74,Strong
ASSOC08998,GENE0796,DIS0028,0.85,Emerging
ASSOC08999,GENE0362,DIS0038,0.83,Strong
ASSOC09000,GENE0319,DIS0205,0.76,Emerging
ASSOC09001,GENE0659,DIS0267,0.81,Emerging
ASSOC09002,GENE0787,DIS0103,0.85,Emerging
ASSOC09003,GENE0396,DIS0097,0.64,Moderate
ASSOC09004,GENE0340,DIS0209,0.78,Strong
ASSOC09005,GENE0642,DIS0202,0.72,Emerging
ASSOC09006,GENE1442,DIS0116,0.89,Moderate
ASSOC09007,GENE0900,DIS0033,0.89,Strong
ASSOC09008,GENE1458,DIS0274,0.83,Emerging
ASSOC09009,GENE0106,DIS0326,0.75,Emerging
ASSOC09010,GENE0788,DIS0385,0.83,Moderate
ASSOC09011,GENE0727,DIS0456,0.58,Strong
ASSOC09012,GENE0235,DIS0146,0.93,Strong
ASSOC09013,GENE0859,DIS0146,0.8,Emerging
ASSOC09014,GENE0952,DIS0052,0.54,Moderate
ASSOC09015,GENE0705,DIS0418,0.79,Moderate
ASSOC09016,GENE0907,DIS0269,0.99,Emerging
ASSOC09017,GENE0454,DIS0260,0.6,Emerging
ASSOC09018,GENE1194,DIS0158,0.66,Emerging
ASSOC09019,GENE1157,DIS0139,0.85,Strong
ASSOC09020,GENE0714,DIS0175,0.57,Emerging
ASSOC09022,GENE0520,DIS0183,0.78,Emerging
ASSOC09023,GENE0949,DIS0102,0.51,Strong
ASSOC09024,GENE0073,DIS0138,0.87,Moderate
ASSOC09025,GENE0043,DIS0241,0.83,Strong
ASSOC09026,GENE0612,DIS0327,0.64,Strong
ASSOC09027,GENE0389,DIS0125,0.98,Strong
ASSOC09028,GENE0874,DIS0414,0.91,Emerging
ASSOC09029,GENE0348,DIS0411,0.78,Strong
ASSOC09030,GENE1469,DIS0135,0.53,Strong
ASSOC09031,GENE0024,DIS0196,0.68,Emerging
ASSOC09032,GENE0988,DIS0371,0.8,Moderate
ASSOC09033,GENE0108,DIS0177,0.91,Moderate
ASSOC09034,GENE0814,DIS0105,0.7,Strong
ASSOC09035,GENE1478,DIS0094,0.71,Moderate
ASSOC09036,GENE0178,DIS0254,0.81,Emerging
ASSOC09037,GENE1294,DIS0394,0.79,Moderate
ASSOC09038,GENE0886,DIS0115,0.55,Emerging
ASSOC09039,GENE0332,DIS0032,0.5,Moderate
ASSOC09040,GENE1499,DIS0409,0.65,Moderate
ASSOC09041,GENE1420,DIS0103,0.54,Strong
ASSOC09042,GENE0919,DIS0212,0.95,Moderate
ASSOC09043,GENE0368,DIS0094,0.59,Emerging
ASSOC09044,GENE1300,DIS0460,0.79,Moderate
ASSOC09045,GENE1420,DIS0412,0.79,Emerging
ASSOC09046,GENE1248,DIS0260,0.82,Strong
ASSOC09047,GENE1460,DIS0329,0.75,Moderate
ASSOC09048,GENE0209,DIS0396,0.8,Moderate
ASSOC09049,GENE1133,DIS0089,0.69,Emerging
ASSOC09050,GENE1270,DIS0015,0.93,Strong
ASSOC09051,GENE1135,DIS0455,0.68,Emerging
ASSOC09052,GENE0675,DIS0092,0.52,Emerging
ASSOC09053,GENE1297,DIS0401,0.58,Strong
ASSOC09054,GENE1112,DIS0015,0.72,Strong
ASSOC09055,GENE1123,DIS0401,0.8,Emerging
ASSOC09056,GENE1290,DIS0434,0.82,Strong
ASSOC09057,GENE0833,DIS0005,0.56,Strong
ASSOC09058,GENE0769,DIS0201,0.68,Strong
ASSOC09059,GENE0965,DIS0401,0.58,Strong
ASSOC09060,GENE1040,DIS0493,0.57,Emerging
ASSOC09061,GENE0452,DIS0111,0.8,Emerging
ASSOC09062,GENE0134,DIS0273,0.54,Moderate
ASSOC09063,GENE0003,DIS0191,0.51,Strong
ASSOC09064,GENE0566,DIS0331,0.85,Emerging
ASSOC09065,GENE0389,DIS0389,0.83,Emerging
ASSOC09066,GENE0945,DIS0348,0.87,Strong
ASSOC09067,GENE1198,DIS0232,0.62,Emerging
ASSOC09068,GENE0083,DIS0220,0.78,Strong
ASSOC09069,GENE0191,DIS0073,0.59,Emerging
ASSOC09070,GENE1497,DIS0220,0.53,Emerging
ASSOC09071,GENE0627,DIS0052,0.94,Emerging
ASSOC09072,GENE1477,DIS0094,0.54,Emerging
ASSOC09073,GENE0126,DIS0385,0.91,Moderate
ASSOC09074,GENE0873,DIS0264,0.71,Emerging
ASSOC09075,GENE0749,DIS0034,0.66,Strong
ASSOC09076,GENE0219,DIS0070,0.52,Emerging
ASSOC09077,GENE1037,DIS0385,0.72,Strong
ASSOC09078,GENE1389,DIS0464,0.99,Emerging
ASSOC09079,GENE0034,DIS0133,0.7,Moderate
ASSOC09080,GENE1227,DIS0476,0.51,Emerging
ASSOC09081,GENE0548,DIS0343,0.72,Moderate
ASSOC09082,GENE0923,DIS0077,0.73,Strong
ASSOC09083,GENE0920,DIS0489,0.67,Strong
ASSOC09084,GENE0006,DIS0500,0.88,Emerging
ASSOC09085,GENE1252,DIS0231,0.82,Emerging
ASSOC09086,GENE0390,DIS0352,0.51,Moderate
ASSOC09087,GENE1444,DIS0228,0.86,Moderate
ASSOC09088,GENE0915,DIS0198,0.77,Strong
ASSOC09089,GENE1314,DIS0273,0.77,Emerging
ASSOC09090,GENE0530,DIS0036,0.66,Strong
ASSOC09092,GENE0897,DIS0273,0.69,Emerging
ASSOC09093,GENE1408,DIS0114,0.67,Emerging
ASSOC09094,GENE0089,DIS0394,0.72,Strong
ASSOC09095,GENE0377,DIS0432,0.51,Moderate
ASSOC09096,GENE0204,DIS0084,0.54,Emerging
ASSOC09097,GENE0577,DIS0076,0.68,Strong
ASSOC09098,GENE0617,DIS0120,0.7,Emerging
ASSOC09099,GENE0684,DIS0308,0.77,Strong
ASSOC09100,GENE0369,DIS0236,0.8,Moderate
ASSOC09101,GENE0509,DIS0123,0.81,Emerging
ASSOC09102,GENE0122,DIS0135,0.57,Emerging
ASSOC09103,GENE0960,DIS0123,0.54,Moderate
ASSOC09104,GENE1061,DIS0497,0.81,Moderate
ASSOC09105,GENE0874,DIS0006,0.69,Emerging
ASSOC09106,GENE1174,DIS0391,0.58,Strong
ASSOC09107,GENE0935,DIS0049,0.6,Strong
ASSOC09108,GENE0396,DIS0489,0.74,Moderate
ASSOC09109,GENE1257,DIS0452,0.99,Emerging
ASSOC09110,GENE0666,DIS0326,0.87,Emerging
ASSOC09111,GENE1425,DIS0497,0.65,Emerging
ASSOC09112,GENE0186,DIS0262,0.69,Emerging
ASSOC09113,GENE1265,DIS0421,0.55,Moderate
ASSOC09114,GENE0438,DIS0006,0.78,Strong
ASSOC09115,GENE1259,DIS0169,0.54,Emerging
ASSOC09116,GENE1173,DIS0008,0.8,Strong
ASSOC09117,GENE1136,DIS0405,0.88,Moderate
ASSOC09119,GENE1347,DIS0403,0.78,Emerging
ASSOC09120,GENE0508,DIS0151,0.57,Strong
ASSOC09121,GENE1181,DIS0272,0.78,Emerging
ASSOC09122,GENE0041,DIS0337,0.51,Moderate
ASSOC09123,GENE0609,DIS0390,0.88,Moderate
ASSOC09124,GENE0118,DIS0309,0.61,Moderate
ASSOC09125,GENE0135,DIS0019,0.8,Strong
ASSOC09126,GENE0159,DIS0102,0.6,Strong
ASSOC09127,GENE1157,DIS0031,0.87,Moderate
ASSOC09128,GENE1133,DIS0369,0.55,Strong
ASSOC09129,GENE1429,DIS0254,0.66,Strong
ASSOC09130,GENE1147,DIS0401,0.8,Strong
ASSOC09131,GENE0262,DIS0412,0.83,Strong
ASSOC09133,GENE0719,DIS0169,0.51,Moderate
ASSOC09134,GENE0261,DIS0263,0.56,Moderate
ASSOC09135,GENE1355,DIS0154,0.85,Emerging
ASSOC09136,GENE0203,DIS0047,0.98,Strong
ASSOC09137,GENE1231,DIS0145,0.66,Emerging
ASSOC09138,GENE0175,DIS0095,0.82,Emerging
ASSOC09139,GENE0948,DIS0084,0.61,Moderate
ASSOC09140,GENE0394,DIS0013,0.64,Strong
ASSOC09141,GENE0113,DIS0162,0.91,Strong
ASSOC09142,GENE0294,DIS0179,0.84,Emerging
ASSOC09143,GENE0833,DIS0260,0.87,Moderate
ASSOC09144,GENE0304,DIS0137,0.61,Strong
ASSOC09145,GENE1351,DIS0456,0.53,Emerging
ASSOC09146,GENE0673,DIS0152,0.63,Emerging
ASSOC09147,GENE1127,DIS0288,0.66,Moderate
ASSOC09148,GENE0585,DIS0219,0.85,Emerging
ASSOC09149,GENE1412,DIS0450,0.93,Emerging
ASSOC09150,GENE1232,DIS0350,0.61,Strong
ASSOC09151,GENE0060,DIS0163,0.89,Moderate
ASSOC09152,GENE0979,DIS0476,0.77,Moderate
ASSOC09153,GENE0498,DIS0022,0.86,Moderate
ASSOC09154,GENE0249,DIS0436,0.6,Emerging
ASSOC09155,GENE0733,DIS0206,0.55,Strong
ASSOC09156,GENE0665,DIS0499,0.9,Emerging
ASSOC09157,GENE0898,DIS0094,0.63,Moderate
ASSOC09158,GENE0713,DIS0020,0.98,Emerging
ASSOC09159,GENE0080,DIS0435,0.59,Strong
ASSOC09160,GENE1110,DIS0205,0.68,Strong
ASSOC09161,GENE0314,DIS0190,0.82,Emerging
ASSOC09162,GENE1303,DIS0362,0.56,Emerging
ASSOC09163,GENE0862,DIS0038,0.95,Strong
ASSOC09164,GENE0403,DIS0333,0.54,Moderate
ASSOC09165,GENE0242,DIS0243,0.73,Moderate
ASSOC09166,GENE0121,DIS0133,0.81,Moderate
ASSOC09167,GENE0396,DIS0057,0.93,Moderate
ASSOC09168,GENE0284,DIS0310,0.59,Strong
ASSOC09169,GENE0466,DIS0035,0.7,Moderate
ASSOC09170,GENE0858,DIS0260,0.77,Emerging
ASSOC09171,GENE0246,DIS0344,0.7,Moderate
ASSOC09172,GENE0590,DIS0126,0.87,Moderate
ASSOC09173,GENE0112,DIS0491,0.92,Strong
ASSOC09174,GENE0587,DIS0424,0.93,Moderate
ASSOC09175,GENE0126,DIS0392,0.96,Strong
ASSOC09176,GENE0129,DIS0143,0.94,Strong
ASSOC09177,GENE0113,DIS0358,0.58,Strong
ASSOC09178,GENE0767,DIS0258,0.75,Strong
ASSOC09179,GENE0060,DIS0118,0.75,Moderate
ASSOC09180,GENE1311,DIS0012,0.91,Moderate
ASSOC09181,GENE1312,DIS0302,0.75,Moderate
ASSOC09182,GENE0333,DIS0115,0.73,Emerging
ASSOC09183,GENE1076,DIS0462,0.9,Emerging
ASSOC09184,GENE0986,DIS0331,0.84,Strong
ASSOC09185,GENE1330,DIS0007,0.67,Strong
ASSOC09186,GENE0694,DIS0107,0.76,Strong
ASSOC09187,GENE0665,DIS0315,0.92,Emerging
ASSOC09188,GENE1271,DIS0074,0.68,Emerging
ASSOC09189,GENE0620,DIS0388,0.5,Emerging
ASSOC09190,GENE1219,DIS0058,0.61,Emerging
ASSOC09191,GENE1271,DIS0184,0.78,Moderate
ASSOC09192,GENE0045,DIS0122,0.59,Emerging
ASSOC09193,GENE0395,DIS0492,0.97,Emerging
ASSOC09194,GENE0502,DIS0335,0.71,Emerging
ASSOC09195,GENE1424,DIS0453,0.98,Moderate
ASSOC09196,GENE0241,DIS0481,0.54,Strong
ASSOC09197,GENE0045,DIS0331,0.57,Emerging
ASSOC09198,GENE0203,DIS0206,0.73,Emerging
ASSOC09199,GENE0204,DIS0442,0.57,Strong
ASSOC09200,GENE0235,DIS0026,0.9,Moderate
ASSOC09201,GENE0349,DIS0286,0.93,Strong
ASSOC09202,GENE0188,DIS0422,0.84,Moderate
ASSOC09203,GENE0138,DIS0291,0.8,Strong
ASSOC09204,GENE0905,DIS0345,0.71,Moderate
ASSOC09205,GENE0177,DIS0085,0.77,Moderate
ASSOC09206,GENE0224,DIS0285,0.67,Emerging
ASSOC09207,GENE0432,DIS0342,0.84,Emerging
ASSOC09208,GENE1101,DIS0061,0.78,Emerging
ASSOC09209,GENE1269,DIS0357,0.93,Strong
ASSOC09210,GENE0152,DIS0287,0.69,Strong
ASSOC09211,GENE1062,DIS0127,0.86,Strong
ASSOC09212,GENE0530,DIS0072,0.66,Emerging
ASSOC09213,GENE1240,DIS0349,0.75,Moderate
ASSOC09214,GENE0185,DIS0360,0.51,Emerging
ASSOC09215,GENE0687,DIS0401,0.76,Moderate
ASSOC09216,GENE0513,DIS0160,0.6,Moderate
ASSOC09217,GENE0757,DIS0342,0.64,Strong
ASSOC09218,GENE1416,DIS0107,0.75,Moderate
ASSOC09219,GENE0653,DIS0149,0.81,Strong
ASSOC09220,GENE0029,DIS0222,0.8,Emerging
ASSOC09221,GENE0670,DIS0463,0.75,Moderate
ASSOC09222,GENE0120,DIS0414,0.92,Strong
ASSOC09223,GENE1309,DIS0442,0.96,Emerging
ASSOC09224,GENE0953,DIS0120,0.63,Strong
ASSOC09225,GENE0910,DIS0049,0.94,Strong
ASSOC09226,GENE0678,DIS0080,0.75,Moderate
ASSOC09227,GENE1411,DIS0163,0.99,Moderate
ASSOC09228,GENE1275,DIS0006,0.98,Emerging
ASSOC09229,GENE1139,DIS0329,0.78,Moderate
ASSOC09230,GENE0530,DIS0008,0.88,Emerging
ASSOC09231,GENE0525,DIS0022,0.67,Moderate
ASSOC09232,GENE0757,DIS0232,0.74,Strong
ASSOC09233,GENE0325,DIS0387,0.89,Moderate
ASSOC09234,GENE1174,DIS0462,0.96,Emerging
ASSOC09235,GENE0684,DIS0152,0.96,Strong
ASSOC09236,GENE0804,DIS0161,0.96,Moderate
ASSOC09237,GENE0718,DIS0101,0.81,Moderate
ASSOC09238,GENE1490,DIS0237,0.67,Emerging
ASSOC09239,GENE1226,DIS0414,0.89,Strong
ASSOC09240,GENE0788,DIS0095,0.85,Strong
ASSOC09241,GENE1252,DIS0143,0.5,Moderate
ASSOC09242,GENE1423,DIS0109,0.63,Emerging
ASSOC09243,GENE0120,DIS0430,0.89,Moderate
ASSOC09244,GENE0873,DIS0410,0.7,Moderate
ASSOC09245,GENE0954,DIS0287,0.83,Moderate
ASSOC09246,GENE1046,DIS0057,0.81,Emerging
ASSOC09247,GENE0659,DIS0434,0.61,Emerging
ASSOC09248,GENE1482,DIS0223,0.9,Strong
ASSOC09249,GENE0682,DIS0222,0.55,Moderate
ASSOC09250,GENE0058,DIS0189,0.61,Strong
ASSOC09251,GENE1206,DIS0028,0.84,Strong
ASSOC09252,GENE0501,DIS0072,0.8,Emerging
ASSOC09253,GENE0208,DIS0333,0.95,Emerging
ASSOC09254,GENE0662,DIS0399,0.76,Emerging
ASSOC09255,GENE0181,DIS0464,0.62,Emerging
ASSOC09256,GENE0394,DIS0172,0.98,Moderate
ASSOC09257,GENE0635,DIS0251,0.93,Strong
ASSOC09258,GENE0300,DIS0442,0.7,Strong
ASSOC09259,GENE1244,DIS0493,0.63,Moderate
ASSOC09260,GENE1159,DIS0350,0.53,Moderate
ASSOC09261,GENE1172,DIS0069,0.51,Moderate
ASSOC09262,GENE0208,DIS0063,0.88,Emerging
ASSOC09263,GENE1081,DIS0139,0.66,Strong
ASSOC09264,GENE0496,DIS0004,0.81,Strong
ASSOC09265,GENE0270,DIS0138,0.99,Moderate
ASSOC09266,GENE0783,DIS0373,0.62,Moderate
ASSOC09267,GENE1197,DIS0365,0.77,Strong
ASSOC09268,GENE0374,DIS0083,0.94,Emerging
ASSOC09269,GENE1120,DIS0406,0.76,Emerging
ASSOC09270,GENE0538,DIS0331,0.74,Emerging
ASSOC09271,GENE0312,DIS0207,0.78,Moderate
ASSOC09272,GENE0419,DIS0419,0.55,Emerging
ASSOC09273,GENE1349,DIS0237,0.77,Moderate
ASSOC09274,GENE0988,DIS0120,0.83,Moderate
ASSOC09275,GENE0261,DIS0395,0.83,Moderate
ASSOC09276,GENE0112,DIS0056,0.53,Moderate
ASSOC09277,GENE0036,DIS0194,0.71,Emerging
ASSOC09278,GENE0045,DIS0164,0.79,Emerging
ASSOC09279,GENE1292,DIS0449,0.77,Moderate
ASSOC09280,GENE0744,DIS0416,0.73,Strong
ASSOC09281,GENE0289,DIS0195,0.51,Emerging
ASSOC09282,GENE0061,DIS0253,0.62,Moderate
ASSOC09284,GENE0611,DIS0371,0.63,Strong
ASSOC09285,GENE1134,DIS0265,0.79,Moderate
ASSOC09286,GENE1150,DIS0461,0.93,Strong
ASSOC09287,GENE1254,DIS0381,0.61,Emerging
ASSOC09288,GENE0595,DIS0002,0.78,Moderate
ASSOC09289,GENE0274,DIS0049,0.81,Emerging
ASSOC09290,GENE0903,DIS0097,0.99,Strong
ASSOC09291,GENE1179,DIS0264,0.53,Emerging
ASSOC09292,GENE0886,DIS0067,0.94,Strong
ASSOC09293,GENE1325,DIS0009,0.61,Moderate
ASSOC09294,GENE1448,DIS0334,0.66,Emerging
ASSOC09295,GENE0560,DIS0275,0.61,Strong
ASSOC09296,GENE0387,DIS0246,0.86,Moderate
ASSOC09297,GENE0515,DIS0142,0.66,Emerging
ASSOC09298,GENE0651,DIS0048,0.93,Emerging
ASSOC09299,GENE1251,DIS0050,0.77,Strong
ASSOC09300,GENE1364,DIS0150,0.63,Strong
ASSOC09301,GENE1204,DIS0218,0.56,Emerging
ASSOC09302,GENE1060,DIS0268,0.83,Moderate
ASSOC09303,GENE1482,DIS0186,0.85,Strong
ASSOC09304,GENE1348,DIS0081,0.91,Moderate
ASSOC09305,GENE1330,DIS0315,0.53,Strong
ASSOC09306,GENE0155,DIS0042,0.92,Strong
ASSOC09307,GENE1438,DIS0332,0.72,Emerging
ASSOC09308,GENE0108,DIS0211,0.87,Moderate
ASSOC09309,GENE1073,DIS0014,0.58,Moderate
ASSOC09310,GENE0176,DIS0492,0.55,Moderate
ASSOC09311,GENE0057,DIS0363,0.55,Moderate
ASSOC09312,GENE1238,DIS0055,0.96,Emerging
ASSOC09313,GENE0751,DIS0461,0.84,Moderate
ASSOC09314,GENE0766,DIS0276,0.7,Moderate
ASSOC09315,GENE0998,DIS0307,0.73,Strong
ASSOC09316,GENE0831,DIS0260,0.68,Moderate
ASSOC09317,GENE1322,DIS0074,0.82,Emerging
ASSOC09318,GENE1040,DIS0406,0.97,Moderate
ASSOC09319,GENE1305,DIS0068,0.92,Strong
